text,spam,hate,scam,political,violence,sectarian,adult,drugs,harass,misinfo
الأكراد عملاء وخونة باعوا الأرض للأجانب، ما إلهم محل بيناتنا,0,1,0,0,0,0,0,0,0,0
هالقومية وصمة عار بتاريخنا، كل مشاكلنا بسببهم وبسبب وجودهم,0,1,0,0,0,0,0,0,0,0
و.ل.ك ه.ا.ل.ج.م.ا.ع.ة كلها خراب وما بتجيب غير الدمار لبلدنا,0,1,0,0,0,0,0,0,0,0
الشيعة بدهم يمدوا نفوذهم ع حسابنا، لازم نتصدالهم ونحميه أرضنا,0,1,0,0,0,0,0,0,0,0
هالأقلية بتاخد امتيازات ع حسابنا، ليش هنّي فوق ونحنا تحت؟,0,1,0,0,0,0,0,0,0,0
كل واحد بينتمي لهالطائفة عدو محتمل، تعاملوا معهم بحذر شديد,0,1,0,0,0,0,0,0,0,0
المسيحيين بيعيشوا برفاهية ع حسابنا واحنا عم نتعذب، هاد ظلم,0,1,0,0,0,0,0,0,0,0
هالعرق ما بيفهم غير لغة القوة، ما فينا نعاملهم متل البشر العاديين,0,1,0,0,0,0,0,0,0,0
السنّة جايين ياخدوا مناصبنا وبيوتنا، وقفوهم قبل ما يكتروا علينا,0,1,0,0,0,0,0,0,0,0
ا.ل.ع.ل.و.ي.ي.ن أقلية حاكمة ظالمة، آن الأوان نسترجع حقنا منهم,0,1,0,0,0,0,0,0,0,0
هالطائفة بتعتبر حالها أفضل مننا، لازم نوريهم محلهم الحقيقي,0,1,0,0,0,0,0,0,0,0
كل اللاجئين مجرمين هاربين، بيشكلوا خطر ع أمننا، طردهم ضروري,0,1,0,0,0,0,0,0,0,0
الأكراد بيحلموا بدولة ع أرضنا، حلمهم رح يتحول لكابوس اذا كملوا,0,1,0,0,0,0,0,0,0,0
هالجماعة ما بتستحق المواطنة، هنّي غرباء ولازم يضلوا غرباء,0,1,0,0,0,0,0,0,0,0
الدروز بيخبوا نواياهم الحقيقية، ما فينا نثق فيهم ولا بكلمة,0,1,0,0,0,0,0,0,0,0
هالعرق دونّي بطبيعتو، الاختلاط فيهم بيجر علينا المشاكل والعار,0,1,0,0,0,0,0,0,0,0
و.ل.ك السنة والشيعة كلهم سوا، بيكرهونا وبيتمنوا زوالنا من الوجود,0,1,0,0,0,0,0,0,0,0
هالطائفة عبء ع المجتمع، ما بتنتج شي بس بتاخد من خيراتنا,0,1,0,0,0,0,0,0,0,0
المهاجرين غيروا وجه مدينتنا للأسوأ، لازم نرجعهم من وين إجوا,0,1,0,0,0,0,0,0,0,0
كل واحد من هالقومية بيحقد علينا بصمت، خليكم بعيد عنهم دايماً,0,1,0,0,0,0,0,0,0,0
هالأقلية بدها تفرض دينها وعاداتها علينا، نرفض ونقاوم بكل قوة,0,1,0,0,0,0,0,0,0,0
الشيعة استوطنوا مناطقنا بقصد تغيير هويتها، هاد غزو لازم نوقفو,0,1,0,0,0,0,0,0,0,0
هالعرق ما بينصلح، حاولنا معهم كتير بس طبيعتهم السيئة ما بتتغير,0,1,0,0,0,0,0,0,0,0
هالجماعة ما بتنتمي لمجتمعنا، يرجعوا من وين إجوا ويتركونا بحالنا,0,1,0,0,0,0,0,0,0,0
كل واحد من هالطائفة بيشكل خطر علينا، أحسنلنا نبعدهم عن مناطقنا,0,1,0,0,0,0,0,0,0,0
الأكراد ضيوف تقلوا ع صدرنا، يرجعوا لجبالهم ويتركوا أرضنا,0,1,0,0,0,0,0,0,0,0
هالعرق متخلف بطبعو ومهما حاول ما رح يتحضر، فرق كبير بيناتنا وبيناتهم,0,1,0,0,0,0,0,0,0,0
ا.ل.ع.ل.و.ي.ي.ن كلهم متشابهين، ما فيك تأمنلهم ولا للحظة وحدة,0,1,0,0,0,0,0,0,0,0
هالقومية وصمة عار، كل مشاكلنا بسببهم وبسبب وجودهم بيناتنا,0,1,0,0,0,0,0,0,0,0
المسيحيين خونة بيشتغلوا للغرب ضدنا، احذروا منهم كلهم بدون استثناء,0,1,0,0,0,0,0,0,0,0
كل اللاجئين عبء وسرطان بمجتمعنا، طردهم صار واجب وطني ضروري,0,1,0,0,0,0,0,0,0,0
الشيعة بدهم يمدوا نفوذهم ع حسابنا، لازم نتصدالهم ونحمي أرضنا,0,1,0,0,0,0,0,0,0,0
هالجماعة جايين ياخدوا شغلنا وبيوتنا، وقفوهم قبل ما يكتروا علينا,0,1,0,0,0,0,0,0,0,0
الدروز منغلقين وبيتآمروا بالخفا، ما فينا نثق فيهم ولا بكلمة وحدة,0,1,0,0,0,0,0,0,0,0
و.ل.ك ه.ا.ل.ع.ر.ق كلو فاسد بطبيعتو، ما رح يتغير مهما عملنا فيه,0,1,0,0,0,0,0,0,0,0
السنة والشيعة كلهم سوا، بيكرهونا وبيتمنوا زوالنا من الوجود,0,1,0,0,0,0,0,0,0,0
هالأقلية بدها تفرض ثقافتها وعاداتها علينا، نرفض ونقاوم بكل قوة,0,1,0,0,0,0,0,0,0,0
كل واحد من هالطائفة عدو محتمل، تعاملوا معهم بحذر شديد دايماً,0,1,0,0,0,0,0,0,0,0
الأكراد عملاء باعوا الأرض للأجانب، ما إلهم محل بيناتنا أبداً,0,1,0,0,0,0,0,0,0,0
هالجنسية كلها نصابين وحراميه، ما فينا نتعامل معهم بأي أمان,0,1,0,0,0,0,0,0,0,0
المهاجرين غيروا وجه مدينتنا للأسوأ، لازم نرجعهم من وين إجوا فوراً,0,1,0,0,0,0,0,0,0,0
ا.ل.م.س.ي.ح.ي.ي.ن بيتآمروا علينا بالخفا، ما تثقوا فيهم ولا لحظة,0,1,0,0,0,0,0,0,0,0
السنة جايين ياخدوا مناصبنا وبيوتنا، وقفوهم قبل ما يكتروا ويسيطروا,0,1,0,0,0,0,0,0,0,0
كل واحد بينتمي لهالطائفة بيحمل الحقد لنا بقلبو، ما نأمنلهم أبداً,0,1,0,0,0,0,0,0,0,0
هالأقلية بتاخد امتيازات ع حسابنا، ليش هنّي فوق ونحنا تحت دايماً؟,0,1,0,0,0,0,0,0,0,0
الدروز بيخبوا نواياهم الحقيقية، ما فينا نثق فيهم بأي شي أبداً,0,1,0,0,0,0,0,0,0,0
هالجماعة ما بتستحق المواطنة، هنّي غرباء ولازم يضلوا غرباء عنا,0,1,0,0,0,0,0,0,0,0
و.ل.ك السنة والشيعة بيتمنوا زوالنا، عداوتهم إلنا ما بتنتهي أبداً,0,1,0,0,0,0,0,0,0,0
هالطائفة عبء ع المجتمع، ما بتنتج شي بس بتاخد من خيراتنا وتعبنا,0,1,0,0,0,0,0,0,0,0
المهاجرين مجرمين هاربين بيشكلوا خطر ع أمننا، طردهم صار ضرورة,0,1,0,0,0,0,0,0,0,0
الشيعة استوطنوا مناطقنا بقصد تغيير هويتها، هاد غزو لازم نوقفو فوراً,0,1,0,0,0,0,0,0,0,0
هالأقلية بتعتبر حالها أفضل مننا، لازم نوريهم محلهم الحقيقي بيناتنا,0,1,0,0,0,0,0,0,0,0
ا.ل.ع.ل.و.ي.ي.ن أقلية ظالمة حاكمة، آن الأوان نسترجع حقنا منهم,0,1,0,0,0,0,0,0,0,0
هالطائفة بتعتبر باقي الناس أقل منها، رح نوريهم إنهم مو شي أبداً,0,1,0,0,0,0,0,0,0,0
كل اللاجئين بياخدوا ما بيعطوا، يطلعوا من بلدنا ويتركونا بحالنا,0,1,0,0,0,0,0,0,0,0
الأكراد انفصاليين بيسرقوا أرضنا، ما إلهم محل بيناتنا، يطلعوا فوراً,0,1,0,0,0,0,0,0,0,0
هالجماعة غرباء عنا بكل شي، عاداتهم ودينهم وأخلاقهم ما بتشبهنا أبداً,0,1,0,0,0,0,0,0,0,0
الدروز يتآمروا علينا من زمان، آن الأوان نكشف نواياهم ونوقفهم,0,1,0,0,0,0,0,0,0,0
هالعرق سبب تخلفنا، لو ما كانوا بيناتنا كان وضعنا أحسن بكتير,0,1,0,0,0,0,0,0,0,0
و.ل.ك ه.ا.ل.ط.ا.ئ.ف.ة كلها خراب، ما بتجيب غير الدمار لبلدنا,0,1,0,0,0,0,0,0,0,0
هالأقلية بتفرض نفسها علينا بالقوة، لازم نرفضها ونحمي هويتنا الأصيلة,0,1,0,0,0,0,0,0,0,0
المهاجرين سرقوا فرص شغلنا، يرجعوا لبلادهم ويتركوا الشغل لأهل البلد,0,1,0,0,0,0,0,0,0,0
كل واحد من هالطائفة بيخطط ضدنا بالسر، احذروا منهم وما تأمنولهم,0,1,0,0,0,0,0,0,0,0
السنة بدهم يسيطروا ع كل شي ويلغوا وجودنا، لازم نوقفهم قبل فوات الأوان,0,1,0,0,0,0,0,0,0,0
هالجماعة ملوثة لمجتمعنا النقي، لازم نعزلهم عنا ونحافظ ع أصالتنا,0,1,0,0,0,0,0,0,0,0
هالجماعة ما بتستاهل تعيش بيناتنا، كلهم مجرمين بالفطرة,0,1,0,0,0,0,0,0,0,0
طردوا هالعرق من حينا قبل ما يفسدوا أولادنا,0,1,0,0,0,0,0,0,0,0
ما في فرق بينهم والحيوانات، هاد رأي كل الناس بهالطائفة,0,1,0,0,0,0,0,0,0,0
هالأقلية سبب كل مصايبنا، لازم ينعزلوا عن المجتمع,0,1,0,0,0,0,0,0,0,0
كل من ينتمي لهالمجموعة هو عدو بالتعريف، ما في استثناء,0,1,0,0,0,0,0,0,0,0
بناتهم بلا شرف وشبابهم لصوص وهيك بيربوا أولادهم,0,1,0,0,0,0,0,0,0,0
هالجنسية كلها نصابين ولازم تنمنع من دخول حينا,0,1,0,0,0,0,0,0,0,0
اللاجئين هدول جابوا الجريمة والفقر لبلدنا ولازم يطلعوا,0,1,0,0,0,0,0,0,0,0
ما في مسلم صادق من هالطائفة، كلهم بيكذبوا بطبيعتهم,0,1,0,0,0,0,0,0,0,0
هالقومية دونية بطبعها ولازم تعامل كأدنى درجة بالمجتمع,0,1,0,0,0,0,0,0,0,0
النساء من هالطائفة لا كرامة لهن ولا احترام بيناتنا,0,1,0,0,0,0,0,0,0,0
ابعدوا أولادكم عن هالعرق، هنّي بيفسدوا كل شي حواليهم,0,1,0,0,0,0,0,0,0,0
حارتنا صارت مكب للزبالة من لما هيك ناس سكنوا فيها,0,1,0,0,0,0,0,0,0,0
هالمهاجرين مو بشر متلنا، عندهم ثقافة وحشية من بلدهم,0,1,0,0,0,0,0,0,0,0
كل جريمة بالمدينة وراها واحد من هالطائفة المجرمة,0,1,0,0,0,0,0,0,0,0
ما منقدر نعيش مع هالعرق بنفس البلد، الفرق كبير كتير,0,1,0,0,0,0,0,0,0,0
هالأقلية بتحتل بيوتنا وبتسرق مستقبل ولادنا,0,1,0,0,0,0,0,0,0,0
النظر لهيك ناس عيب، لازم نقاطعهم اجتماعياً وتجارياً,0,1,0,0,0,0,0,0,0,0
كل من يتزوج من هالطائفة خان عيلته وعيلة الفريق كلو,0,1,0,0,0,0,0,0,0,0
هالعرق عبيد ومو حر، ما استاهلوا يتعاملوا متل البشر,0,1,0,0,0,0,0,0,0,0
الشغل مع واحد من هالقومية رزق حرام بكل مقاييس,0,1,0,0,0,0,0,0,0,0
سكان هالمنطقة كلهم تحت الشك، ما في واحد منهم أمين,0,1,0,0,0,0,0,0,0,0
هالطائفة بتنجب أولاد كتار عشان تسيطر علينا بالتعداد,0,1,0,0,0,0,0,0,0,0
حتى الكلاب أشرف من هيك ناس بكتير مراحل,0,1,0,0,0,0,0,0,0,0
هالأقلية بتعمل مؤامرة علينا بالخفا ولازم نفضحها,0,1,0,0,0,0,0,0,0,0
يلي بيدافع عن هالعرق إما غبي أو متآمر معهم,0,1,0,0,0,0,0,0,0,0
هالجماعة ما عندها وطن ولا هوية، غرباء بكل مكان بيروحوا,0,1,0,0,0,0,0,0,0,0
التعليم مع أولاد هالطائفة بيفسد أولادنا لازم يتفصل,0,1,0,0,0,0,0,0,0,0
هالمذهب بيربي الناس على الكره والغدر من الصغر,0,1,0,0,0,0,0,0,0,0
الثقة بواحد من هالقومية جريمة بحق نفسك وعيلتك,0,1,0,0,0,0,0,0,0,0
هالطائفة دايماً بتظاهر بالمظلومية وهي السبب الحقيقي بكل شر,0,1,0,0,0,0,0,0,0,0
لازم نمنع هيك ناس من الوصول لمناصب المسؤولية نهائياً,0,1,0,0,0,0,0,0,0,0
هالعرق ما عندو قيم ولا مبادئ، التعامل معهم خطر,0,1,0,0,0,0,0,0,0,0
كل ما زادوا بالعدد بالحي زادت الجرايم والفساد,0,1,0,0,0,0,0,0,0,0
هالأقلية بتحاول تغير هوية منطقتنا وما رح نسمح,0,1,0,0,0,0,0,0,0,0
من يتعامل مع هالطائفة تجارياً بيضر مجتمعه وناسه,0,1,0,0,0,0,0,0,0,0
هالجماعة بتأكل من حق غيرها وما بتنتج شي للمجتمع,0,1,0,0,0,0,0,0,0,0
ثقافتهم وحشية ومتخلفة وما بتنسجم مع مجتمعنا المتحضر,0,1,0,0,0,0,0,0,0,0
هالطائفة منافقة، بتظهر شي وبتخبي شي تاني بالقلب,0,1,0,0,0,0,0,0,0,0
لازم نوعي أولادنا على خطر هالعرق من الصغر,0,1,0,0,0,0,0,0,0,0
هالمجموعة عبء على الدولة وعلى الخدمات وعلى الكل,0,1,0,0,0,0,0,0,0,0
ما في واحد صالح من هالطائفة، هيك خلقوا وهيك رح يموتوا,0,1,0,0,0,0,0,0,0,0
حتى روائحهم مختلفة، هنّي مو متلنا بأي شي,0,1,0,0,0,0,0,0,0,0
هالعرق بيتلون وبيتكيف ليضحك علينا، ما بتقدر تأمنلهم,0,1,0,0,0,0,0,0,0,0
اللي بيدافع عن حقوق هالطائفة خاين لوطنه وأهله,0,1,0,0,0,0,0,0,0,0
هالناس جابوا وباء الجريمة والفقر لكل مكان ذهبوا إليه,0,1,0,0,0,0,0,0,0,0
تاريخهم كلو خيانة وغدر، ما بيتعلموا وما بيتغيروا,0,1,0,0,0,0,0,0,0,0
هالأقلية رح تكون سبب الحرب الأهلية القادمة بيناتنا,0,1,0,0,0,0,0,0,0,0
من يربط مصلحته بهالعرق يندم طول عمره، بيعرفوا يستغلوا,0,1,0,0,0,0,0,0,0,0
كل مشكلة بالبلد ابحث وراها لقيت هالطائفة بآخرها,0,1,0,0,0,0,0,0,0,0
هالمجموعة بتشتري الضمائر وبتفسد يلي كانوا شرفاء,0,1,0,0,0,0,0,0,0,0
الدم مو دم كل الناس، هنّي من طينة تانية ومو متلنا,0,1,0,0,0,0,0,0,0,0
هالطائفة بتحكم علينا من وراء الكواليس وما حدا بيحكي,0,1,0,0,0,0,0,0,0,0
يلي تعلم بمدرسة فيها أولاد من هالعرق بيرجع بقيم سيئة,0,1,0,0,0,0,0,0,0,0
هالقومية ما إلها مكان بالعالم المتحضر، هنّي بيرجعوا للوراء,0,1,0,0,0,0,0,0,0,0
كل المؤامرات الكبيرة علينا بيقف وراها هالطائفة,0,1,0,0,0,0,0,0,0,0
هالناس بيستغلوا الكرم ويتمادوا، ما تبين إيدك للغريب,0,1,0,0,0,0,0,0,0,0
الأمان الحقيقي يكون لما نتخلص من وجود هالعرق بحينا,0,1,0,0,0,0,0,0,0,0
هالطائفة علمت أولادها الكذب والسرقة من الصغر,0,1,0,0,0,0,0,0,0,0
الدولة الحقيقية لازم تميز بين المواطنين وهيك غرباء,0,1,0,0,0,0,0,0,0,0
هالأقلية ما بتستحق نفس الحقوق لأنها ما بتحمل نفس الواجبات,0,1,0,0,0,0,0,0,0,0
كل فقر ومرض وجهل بالمنطقة من لما هيك ناس سكنوا,0,1,0,0,0,0,0,0,0,0
هالمذهب علم أتباعه يكرهوا كل من هو مختلف عنهم,0,1,0,0,0,0,0,0,0,0
يلي بيحب هالعرق ما بيحب وطنه، بسيطة وواضحة,0,1,0,0,0,0,0,0,0,0
هالطائفة بتتناسل بسرعة عشان تسيطر ديمغرافياً علينا,0,1,0,0,0,0,0,0,0,0
ما في شي اسمو صديق من هالقومية، كلهم بيستخدموك وبيتركوك,0,1,0,0,0,0,0,0,0,0
هالجماعة مو أهل للثقة بالتجارة ولا بالجيرة ولا بأي شي,0,1,0,0,0,0,0,0,0,0
سببهم صار عنا شوارع غير آمنة وجريمة بكل مكان,0,1,0,0,0,0,0,0,0,0
هالطائفة بتعبد بشر وبتقدس قبور، هاد علامة تخلف حضاري,0,1,0,0,0,0,0,0,0,0
لازم يكون في قانون يمنع هالعرق من التملك بمناطقنا,0,1,0,0,0,0,0,0,0,0
كل واحد من هالقومية بيحمل الحقد لنا بجيناته,0,1,0,0,0,0,0,0,0,0
هالمجموعة جابت عادات وتقاليد وحشية لمجتمعنا المتحضر,0,1,0,0,0,0,0,0,0,0
